2015-09-16 22:54:22	3.082	4.939
2015-09-16 22:55:24	3.095	4.943
2015-09-16 22:56:23	3.082	4.946
2015-09-16 22:57:23	3.075	4.951
2015-09-16 22:58:23	3.12	4.954
2015-09-16 22:59:23	3.162	4.957
2015-09-16 23:00:22	3.186	4.96
2015-09-16 23:01:22	3.13	4.963
2015-09-16 23:02:22	3.061	4.965
2015-09-16 23:03:22	3.053	4.967
2015-09-16 23:04:22	3.097	4.967
2015-09-16 23:05:22	3.112	4.964
2015-09-16 23:06:22	3.084	4.959
2015-09-16 23:07:22	3.123	4.953
2015-09-16 23:08:22	3.124	4.95
2015-09-16 23:09:22	3.116	4.949
2015-09-16 23:10:22	3.131	4.946
2015-09-16 23:11:22	3.16	4.945
2015-09-16 23:12:22	3.152	4.946
2015-09-16 23:13:22	3.099	4.949
2015-09-16 23:14:22	3.087	4.956
2015-09-16 23:15:22	3.109	4.964
2015-09-16 23:16:22	3.126	4.968
2015-09-16 23:17:22	3.12	4.972
2015-09-16 23:18:22	3.183	4.981
2015-09-16 23:19:22	3.19	4.991
2015-09-16 23:20:22	3.127	4.998
2015-09-16 23:21:22	3.154	4.999
2015-09-16 23:22:22	3.182	4.997
2015-09-16 23:23:22	3.139	4.996
2015-09-16 23:24:22	3.157	4.997
2015-09-16 23:25:22	3.179	4.999
2015-09-16 23:26:22	3.162	5
2015-09-16 23:27:22	3.165	5.001
2015-09-16 23:28:22	3.177	5.001
2015-09-16 23:29:22	3.199	4.997
2015-09-16 23:30:22	3.188	4.998
2015-09-16 23:31:22	3.163	5.006
2015-09-16 23:32:22	3.217	5.016
2015-09-16 23:33:22	3.263	5.026
2015-09-16 23:34:22	3.169	5.035
2015-09-16 23:35:22	3.173	5.04
2015-09-16 23:36:22	3.197	5.044
2015-09-16 23:37:22	3.159	5.051
2015-09-16 23:38:22	3.206	5.055
2015-09-16 23:39:22	3.218	5.052
2015-09-16 23:40:22	3.236	5.047
2015-09-16 23:41:22	3.262	5.042
2015-09-16 23:42:22	3.202	5.039
2015-09-16 23:43:22	3.18	5.041
2015-09-16 23:44:22	3.225	5.048
2015-09-16 23:45:22	3.251	5.056
2015-09-16 23:46:22	3.247	5.061
2015-09-16 23:47:22	3.273	5.067
2015-09-16 23:48:22	3.291	5.074
2015-09-16 23:49:22	3.291	5.085
2015-09-16 23:50:22	3.334	5.099
2015-09-16 23:51:22	3.433	5.113
2015-09-16 23:52:22	3.571	5.125
2015-09-16 23:53:22	3.644	5.143
2015-09-16 23:54:22	3.708	5.187
2015-09-16 23:55:22	3.724	5.257
2015-09-16 23:56:22	3.722	5.325
2015-09-16 23:57:22	3.779	5.381
2015-09-16 23:58:22	3.807	5.428
2015-09-16 23:59:22	3.759	5.466
2015-09-17 00:00:22	3.681	5.49
2015-09-17 00:01:22	3.594	5.504
2015-09-17 00:02:22	3.517	5.506
2015-09-17 00:03:22	3.459	5.49
2015-09-17 00:04:22	3.382	5.467
2015-09-17 00:05:22	3.371	5.44
2015-09-17 00:06:22	3.361	5.408
2015-09-17 00:07:22	3.339	5.373
2015-09-17 00:08:22	3.337	5.342
2015-09-17 00:09:22	3.339	5.319
2015-09-17 00:10:22	3.331	5.301
2015-09-17 00:11:22	3.261	5.281
2015-09-17 00:12:22	3.219	5.257
2015-09-17 00:13:22	3.163	5.226
2015-09-17 00:14:22	3.06	5.189
2015-09-17 00:15:22	3.016	5.152
2015-09-17 00:16:22	3.007	5.117
2015-09-17 00:17:22	2.981	5.083
2015-09-17 00:18:22	2.929	5.048
2015-09-17 00:19:22	2.917	5.017
2015-09-17 00:20:22	2.887	4.991
2015-09-17 00:21:22	2.848	4.961
2015-09-17 00:22:22	2.979	4.927
2015-09-17 00:23:22	3.146	4.902
2015-09-17 00:24:22	3.186	4.898
2015-09-17 00:25:22	3.182	4.91
2015-09-17 00:26:22	3.184	4.931
2015-09-17 00:27:22	3.156	4.951
2015-09-17 00:28:22	3.117	4.962
2015-09-17 00:29:22	3.066	4.964
2015-09-17 00:30:22	3.025	4.959
2015-09-17 00:31:24	2.988	4.949
2015-09-17 00:32:22	2.978	4.934
2015-09-17 00:33:22	3.033	4.915
2015-09-17 00:34:22	3	4.898
2015-09-17 00:35:22	3.044	4.883
2015-09-17 00:36:22	3.164	4.871
2015-09-17 00:37:22	3.165	4.863
2015-09-17 00:38:22	3.217	4.868
2015-09-17 00:39:22	3.261	4.89
2015-09-17 00:40:22	3.235	4.915
2015-09-17 00:41:22	3.196	4.933
2015-09-17 00:42:22	3.144	4.947
2015-09-17 00:43:22	3.158	4.957
2015-09-17 00:44:22	3.157	4.965
2015-09-17 00:45:22	3.136	4.97
2015-09-17 00:46:22	3.189	4.969
2015-09-17 00:47:22	3.311	4.966
2015-09-17 00:48:22	3.478	4.987
2015-09-17 00:49:22	3.671	5.042
2015-09-17 00:50:22	3.869	5.124
2015-09-17 00:51:22	4.035	5.221
2015-09-17 00:52:22	4.205	5.331
2015-09-17 00:53:22	4.344	5.454
2015-09-17 00:54:22	4.42	5.569
2015-09-17 00:55:22	4.376	5.664
2015-09-17 00:56:22	4.269	5.745
2015-09-17 00:57:22	4.219	5.813
2015-09-17 00:58:22	4.185	5.866
2015-09-17 00:59:22	4.145	5.906
2015-09-17 01:00:22	4.072	5.937
2015-09-17 01:01:22	4.027	5.961
2015-09-17 01:02:22	3.959	5.961
2015-09-17 01:03:22	3.821	5.94
2015-09-17 01:04:22	3.665	5.908
2015-09-17 01:05:22	3.607	5.849
2015-09-17 01:06:22	3.685	5.776
2015-09-17 01:07:22	3.778	5.717
2015-09-17 01:08:22	3.834	5.681
2015-09-17 01:09:22	3.84	5.663
2015-09-17 01:10:22	3.777	5.651
2015-09-17 01:11:22	3.711	5.64
2015-09-17 01:12:22	3.684	5.627
2015-09-17 01:13:22	3.598	5.611
2015-09-17 01:14:22	3.558	5.587
2015-09-17 01:15:22	3.525	5.557
2015-09-17 01:16:22	3.407	5.526
2015-09-17 01:17:22	3.25	5.495
2015-09-17 01:18:22	3.107	5.467
2015-09-17 01:19:22	2.958	5.421
2015-09-17 01:20:22	2.861	5.332
2015-09-17 01:21:22	2.838	5.225
2015-09-17 01:22:22	2.824	5.131
2015-09-17 01:23:22	2.824	5.052
2015-09-17 01:24:22	2.794	4.987
2015-09-17 01:25:22	2.843	4.933
2015-09-17 01:26:22	3.016	4.893
2015-09-17 01:27:22	3.292	4.874
2015-09-17 01:28:22	3.583	4.892
2015-09-17 01:29:22	3.688	4.956
2015-09-17 01:30:22	3.774	5.051
2015-09-17 01:31:22	3.964	5.155
2015-09-17 01:32:22	4.235	5.278
2015-09-17 01:33:22	4.28	5.428
2015-09-17 01:34:22	3.948	5.574
2015-09-17 01:35:22	3.584	5.674
2015-09-17 01:36:22	3.412	5.681
2015-09-17 01:37:22	3.454	5.622
2015-09-17 01:38:22	3.543	5.56
2015-09-17 01:39:22	3.432	5.512
2015-09-17 01:40:22	3.191	5.472
2015-09-17 01:41:22	3.091	5.416
2015-09-17 01:42:22	3.147	5.341
2015-09-17 01:43:22	3.2	5.273
2015-09-17 01:44:22	3.323	5.22
2015-09-17 01:45:22	3.56	5.184
2015-09-17 01:46:22	3.869	5.186
2015-09-17 01:47:22	4.243	5.254
2015-09-17 01:48:22	4.388	5.396
2015-09-17 01:49:22	4.134	5.557
2015-09-17 01:50:22	3.899	5.68
2015-09-17 01:51:22	3.819	5.76
2015-09-17 01:52:22	3.713	5.791
2015-09-17 01:53:22	3.646	5.779
2015-09-17 01:54:22	3.465	5.745
2015-09-17 01:55:22	3.237	5.69
2015-09-17 01:56:22	3.209	5.621
2015-09-17 01:57:22	3.296	5.559
2015-09-17 01:58:22	3.468	5.505
2015-09-17 01:59:22	3.614	5.468
2015-09-17 02:00:22	3.687	5.451
2015-09-17 02:01:22	3.874	5.454
2015-09-17 02:02:22	4.18	5.486
2015-09-17 02:03:22	4.456	5.563
2015-09-17 02:04:22	4.704	5.682
2015-09-17 02:05:22	4.989	5.834
2015-09-17 02:06:22	5.122	6.022
2015-09-17 02:07:22	4.911	6.217
2015-09-17 02:08:23	4.55	6.366
2015-09-17 02:09:22	4.237	6.428
2015-09-17 02:10:22	3.964	6.406
2015-09-17 02:11:22	3.714	6.33
2015-09-17 02:12:22	3.522	6.21
2015-09-17 02:13:22	3.48	6.063
2015-09-17 02:14:22	3.48	5.926
2015-09-17 02:15:22	3.592	5.813
2015-09-17 02:16:22	3.909	5.731
2015-09-17 02:17:22	4.195	5.684
2015-09-17 02:18:22	4.355	5.701
2015-09-17 02:19:22	4.47	5.786
2015-09-17 02:20:22	4.404	5.888
2015-09-17 02:21:22	4.228	5.961
2015-09-17 02:22:22	4.16	6.001
2015-09-17 02:23:22	4.053	6.021
